,color_entropy
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/456.jpg,23.02985
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/732.jpg,20.53796
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/468.jpg,21.991978
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/471.jpg,23.219305
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/472.jpg,21.898874
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/484.jpg,20.644653
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/750.jpg,23.572033
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/739.jpg,22.600443
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/746.jpg,19.233139
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/479.jpg,21.321672
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/477.jpg,23.559025
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/490.jpg,19.206564
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/485.jpg,20.604084
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/491.jpg,22.240929
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/487.jpg,20.646103
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/486.jpg,20.624321
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/493.jpg,23.091642
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/496.jpg,21.023066
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/501.jpg,19.618336
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/506.jpg,23.1438
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/509.jpg,21.990145
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/498.jpg,22.204113
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/803.jpg,22.850224
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/513.jpg,19.168982
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/768.jpg,23.558678
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/520.jpg,22.550291
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/523.jpg,22.547235
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/532.jpg,18.952042
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/527.jpg,21.391142
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/525.jpg,21.502052
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/533.jpg,21.682552
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/529.jpg,22.742346
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/530.jpg,22.742346
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/543.jpg,22.994068
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/814.jpg,22.719105
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/546.jpg,16.911842
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/770.jpg,22.762812
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/558.jpg,18.720285
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/555.jpg,19.453995
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/556.jpg,22.593273
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/821.jpg,22.884388
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/553.jpg,23.035234
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/816.jpg,23.411034
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/560.jpg,18.720285
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/561.jpg,22.927353
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/570.jpg,15.697594
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/565.jpg,21.143963
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/822.jpg,19.720749
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/568.jpg,19.04448
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/578.jpg,19.59765
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/572.jpg,21.270874
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/574.jpg,22.533972
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/857.jpg,22.307144
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/829.jpg,19.80703
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/875.jpg,20.2487
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/873.jpg,22.232018
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/874.jpg,19.968924
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/891.jpg,23.259792
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/880.jpg,20.944065
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/901.jpg,21.184628
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/898.jpg,20.377304
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/894.jpg,22.830902
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/856.jpg,23.484081
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/905.jpg,22.443619
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/920.jpg,23.289593
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/910.jpg,21.888626
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/927.jpg,22.601143
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/906.jpg,20.65466
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/941.jpg,21.983784
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/936.jpg,22.208523
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/959.jpg,22.12925
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/992.jpg,22.386192
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/996.jpg,23.01127
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/963.jpg,23.146141
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/930.jpg,23.55848
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/938.jpg,23.55848
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/971.jpg,22.065231
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/997.jpg,16.32122
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1000.jpg,21.738049
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1007.jpg,18.674843
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1002.jpg,21.702099
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1011.jpg,17.540312
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/999.jpg,21.847385
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1016.jpg,21.644218
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1032.jpg,23.553173
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1021.jpg,23.247719
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1033.jpg,23.553173
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1020.jpg,20.175371
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1038.jpg,21.315622
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1039.jpg,20.299974
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1045.jpg,17.80785
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1041.jpg,23.009987
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1043.jpg,18.908812
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1052.jpg,23.105988
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1049.jpg,21.430311
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1048.jpg,21.66635
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1053.jpg,21.111492
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1059.jpg,22.028059
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1055.jpg,23.444225
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1057.jpg,20.409716
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1056.jpg,22.880333
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1058.jpg,23.079481
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1060.jpg,22.021378
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1064.jpg,22.84063
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1069.jpg,21.310402
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1077.jpg,21.96334
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1072.jpg,19.115896
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1081.jpg,22.488556
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1076.jpg,22.906248
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1071.jpg,22.219822
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1085.jpg,23.19297
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1096.jpg,22.978918
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1098.jpg,22.760601
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1094.jpg,23.181446
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1102.jpg,23.010437
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1087.jpg,22.842957
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1100.jpg,22.10839
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1078.jpg,21.842396
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1099.jpg,21.329248
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1109.jpg,21.991499
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1101.jpg,22.025543
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1107.jpg,23.53121
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1110.jpg,21.773817
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1116.jpg,22.770792
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1115.jpg,21.042324
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1114.jpg,23.213402
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1120.jpg,22.547047
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1121.jpg,23.510143
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1122.jpg,20.328814
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1119.jpg,21.96237
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1124.jpg,20.57961
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1106.jpg,21.83786
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1129.jpg,22.927704
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1128.jpg,20.949272
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1130.jpg,23.263412
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1131.jpg,22.32027
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1134.jpg,20.617872
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1133.jpg,21.236443
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1127.jpg,21.96237
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1132.jpg,21.606949
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1142.jpg,22.539024
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1143.jpg,22.19211
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1145.jpg,22.700329
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1135.jpg,22.04332
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1141.jpg,21.537949
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1139.jpg,22.333376
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1152.jpg,23.582867
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1151.jpg,21.542068
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1149.jpg,18.14645
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1146.jpg,23.239605
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1155.jpg,22.680754
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1148.jpg,20.025036
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1156.jpg,23.571194
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1164.jpg,19.872166
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1165.jpg,21.989557
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1157.jpg,23.297318
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1159.jpg,22.634369
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1167.jpg,20.959715
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1173.jpg,22.95467
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1171.jpg,22.799866
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1169.jpg,22.82583
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1174.jpg,22.103384
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1172.jpg,23.080193
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1183.jpg,21.340729
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1182.jpg,22.62553
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1177.jpg,22.270433
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1181.jpg,23.294567
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1176.jpg,23.37098
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1178.jpg,22.244574
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1185.jpg,15.702511
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1188.jpg,14.671395
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1184.jpg,13.344883
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1190.jpg,22.746618
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1191.jpg,22.668911
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1203.jpg,20.863293
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1200.jpg,23.396338
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1199.jpg,21.748259
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1195.jpg,23.279276
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1194.jpg,21.591942
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1206.jpg,19.278862
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1204.jpg,23.02103
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1196.jpg,21.099232
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1210.jpg,20.558685
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1209.jpg,22.945137
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1212.jpg,21.777044
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1217.jpg,22.76044
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1215.jpg,22.200642
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1214.jpg,21.563253
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1211.jpg,22.25971
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1205.jpg,22.63158
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1225.jpg,12.770411
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1220.jpg,21.954824
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1218.jpg,22.884144
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1227.jpg,23.267445
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1223.jpg,21.79523
