,CS,ECS,FS,LS,MS
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10166.jpg,0.003925738,0.0016950108,0.8150423,0.005624459,0.17371248
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10149.jpg,0.03266243,0.012137403,0.64700574,0.21367995,0.094514534
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10168.jpg,0.5618565,0.4346053,0.001300818,0.000991277,0.00124612
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10170.jpg,0.0025158424,0.0016454625,0.111716405,0.003256138,0.88086605
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10173.jpg,0.0012549611,0.0009290863,0.7514072,0.08118309,0.16522563
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10172.jpg,0.005433881,0.9764187,0.003932562,0.00012611464,0.014088884
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10169.jpg,0.00058705785,0.9979018,0.00053429086,0.00079857075,0.00017833072
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10178.jpg,6.229513e-05,0.00017056815,0.021449676,1.05879135e-05,0.9783069
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10180.jpg,0.008119786,0.9883165,0.0009814944,0.0014785249,0.0011036939
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10176.jpg,0.0010618556,0.00061962835,0.02663412,0.00038635655,0.97129804
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10184.jpg,0.8189135,0.03189564,0.015996845,0.084610336,0.048583657
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10186.jpg,0.058944106,0.0981141,0.26282296,0.501158,0.078960806
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10185.jpg,0.0047711544,0.007060201,0.00524353,0.00057014055,0.98235494
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10182.jpg,9.175132e-05,1.75829e-05,0.012665933,0.9871514,7.33776e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10188.jpg,0.0062361644,0.0016179938,0.12243576,0.853506,0.016204117
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10183.jpg,0.963788,0.0009169865,0.0004842508,0.000107497595,0.03470322
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10187.jpg,0.0031605626,0.0023312338,0.8798359,0.050192855,0.06447942
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10192.jpg,0.5147764,0.35629448,0.025296906,0.011795891,0.09183632
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10197.jpg,0.015806822,0.029987333,0.24213266,0.6992348,0.012838356
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10189.jpg,0.13262352,0.13924128,0.6168896,0.0015608699,0.109684765
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10200.jpg,0.011525972,0.2258697,0.66447276,0.08710552,0.0110260695
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10199.jpg,1.7968181e-05,4.4827528e-05,0.114503145,3.1792945e-06,0.88543093
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10204.jpg,0.015895499,0.41937932,0.015805336,0.005087526,0.5438323
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10202.jpg,0.99943846,3.6777783e-06,4.400748e-07,2.2507541e-07,0.00055708695
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10214.jpg,0.002730821,0.0030381558,0.8418146,0.0024963638,0.1499201
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10221.jpg,0.0296786,0.020252798,0.35945067,0.009197015,0.5814209
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10225.jpg,0.791352,0.2039559,0.001454013,0.0030510966,0.0001869499
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10224.jpg,0.00011116957,8.632295e-05,0.9850525,0.012752416,0.001997559
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10222.jpg,0.00057662826,0.00067291537,0.98758674,0.008327643,0.0028360588
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10198.jpg,0.006838382,0.002595005,0.38179561,0.00087515754,0.60789585
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10228.jpg,0.12270316,0.7969636,0.026141765,0.029692736,0.024498774
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10227.jpg,0.18689759,0.36055827,0.07355569,0.29716045,0.081828035
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10229.jpg,0.90402985,0.0033669728,0.003821418,0.00073660526,0.088045135
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10232.jpg,0.71764493,0.27705845,0.0017688087,0.0013613474,0.0021665036
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10235.jpg,0.037980538,0.0061210976,0.69768935,0.23432277,0.02388628
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10233.jpg,0.009287773,0.0064878473,0.0071161655,0.00034894713,0.9767593
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10236.jpg,0.44621187,0.5497066,0.0026785564,0.0007846031,0.000618447
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10238.jpg,0.00023872557,8.2156046e-05,0.0034784141,0.9960926,0.00010807863
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10239.jpg,0.44621187,0.5497066,0.0026785564,0.0007846031,0.000618447
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10242.jpg,0.0031662122,0.0006775796,0.9476167,0.011554064,0.03698556
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10240.jpg,0.049819607,0.22263454,0.4345244,0.0587004,0.23432109
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10244.jpg,0.87111485,0.111294396,0.0018106209,0.0004567755,0.015323281
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10243.jpg,0.08223019,0.35070083,0.1371649,0.1176876,0.31221655
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10245.jpg,9.858765e-05,9.164559e-05,0.7302661,6.765653e-05,0.269476
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10246.jpg,0.025362914,0.00247694,0.0020064362,9.836086e-05,0.97005534
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10247.jpg,0.011561399,0.024246829,0.46882632,0.47627577,0.019089637
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10253.jpg,0.93172115,0.050373267,0.0014588935,0.0021772033,0.01426952
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10249.jpg,0.07034133,0.92221165,0.0039380523,0.0023229911,0.0011860107
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10250.jpg,0.9997929,0.00019619921,3.4850864e-06,1.4242562e-06,6.0675925e-06
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10254.jpg,0.0010390505,0.0005482374,0.11817469,0.8787129,0.0015250937
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10255.jpg,0.91692954,0.06668891,0.006693781,0.0062852423,0.003402483
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10257.jpg,0.035611365,0.092247285,0.09507097,0.72609407,0.050976425
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10258.jpg,0.00018354207,0.0009720174,0.82576305,0.00019719794,0.1728842
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10251.jpg,0.0009158602,0.0002406586,0.07982099,0.9184826,0.0005399222
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10262.jpg,0.079472505,0.020542817,0.0013732049,0.00023718787,0.8983743
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10256.jpg,0.0015047741,0.0010175627,0.92779106,0.013467031,0.05621957
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10271.jpg,0.00914141,0.0064778053,0.1863583,0.015652992,0.78236943
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10265.jpg,0.005693923,0.0005658693,0.0063874274,0.0006557488,0.986697
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10273.jpg,0.00055694574,0.000110464665,0.9602208,0.037700005,0.0014117421
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10276.jpg,0.0017835697,0.0010417851,0.9305032,0.039290007,0.027381493
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10277.jpg,6.119263e-06,5.0376693e-06,0.8029538,1.3836988e-05,0.19702128
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10279.jpg,0.52915204,0.068178914,0.044274006,0.016849222,0.34154573
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10284.jpg,0.9097185,0.007170706,0.011689514,0.0011744165,0.07024691
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10285.jpg,0.9455961,0.046353687,0.00023464246,8.374824e-05,0.00773168
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10287.jpg,0.038041674,0.0101534985,0.02313478,0.0027448218,0.92592525
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10283.jpg,0.0027608254,0.004883282,0.670842,0.0027310117,0.31878284
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10289.jpg,0.0066694743,0.00095281407,0.018595014,0.00023792675,0.9735448
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10290.jpg,0.011897133,0.0031255798,0.29191604,0.008585826,0.68447536
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10295.jpg,0.8299213,0.022583913,0.017359966,0.00045900905,0.12967576
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10274.jpg,0.00333758,0.0037077907,0.77971977,0.18726584,0.025969002
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10292.jpg,0.59123033,0.15441531,0.008958269,0.013017591,0.23237847
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10296.jpg,0.0009976284,0.00029473111,0.96516997,0.0024934087,0.031044198
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10298.jpg,0.9476591,0.0012588958,0.00018502366,4.0225677e-05,0.050856736
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10302.jpg,0.0002719364,6.687581e-05,0.96423584,0.0014159689,0.034009386
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10300.jpg,0.9563519,0.04150696,0.00091089564,0.0009720845,0.0002580594
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10299.jpg,0.9563519,0.04150696,0.00091089564,0.0009720845,0.0002580594
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10303.jpg,0.987397,0.008175822,0.00023340734,0.00013325848,0.0040605883
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10304.jpg,0.02883595,0.00522677,0.11847695,0.012073451,0.8353869
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10297.jpg,2.3014627e-05,1.31869665e-05,0.97630864,0.00013093564,0.02352423
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10305.jpg,2.7078295e-05,1.132643e-05,0.99860173,0.00023465764,0.001125277
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10309.jpg,0.9973652,0.0021745402,0.00010351667,4.2424042e-05,0.0003143238
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10312.jpg,0.71678704,0.2683066,0.0018270294,0.00385442,0.009224962
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10306.jpg,0.5618544,0.3902001,0.0067094243,0.0009197909,0.040316287
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10315.jpg,0.006424591,0.0028598646,0.013159111,0.00033857604,0.97721785
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10316.jpg,0.008141966,0.00071330805,0.8813918,0.0034327765,0.1063201
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10313.jpg,0.007578573,0.00062569574,0.07781463,0.000115199124,0.91386586
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10308.jpg,0.002975976,0.001460952,0.079698734,0.9105619,0.005302403
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10320.jpg,0.97039336,0.000803514,0.00016360346,3.0489382e-05,0.028609022
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10323.jpg,0.0041321954,0.008398752,0.12028907,0.004322901,0.86285704
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10317.jpg,0.0035714533,0.002616512,0.92311084,0.06736538,0.003335849
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10324.jpg,0.0013430829,0.00025564193,0.007379552,0.9907122,0.00030946813
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10332.jpg,0.14745697,0.8410148,0.0024463655,0.003979293,0.005102525
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10333.jpg,0.33598074,0.26904163,0.076335445,0.010100182,0.308542
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10328.jpg,0.995404,0.004296276,4.0900883e-05,2.7775925e-05,0.00023103037
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10334.jpg,0.009123061,0.0017285718,0.0022675619,7.902526e-05,0.98680186
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10337.jpg,0.9995857,0.00022655618,3.661135e-05,1.206727e-05,0.00013907006
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10342.jpg,0.9953224,0.00026281984,4.855636e-05,1.281003e-05,0.004353447
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10338.jpg,0.45722672,0.009969262,0.0033647243,0.0014007115,0.5280386
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10343.jpg,2.8703551e-05,7.400347e-05,0.245123,2.7726832e-05,0.75474656
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10339.jpg,0.0031605626,0.0023312338,0.8798359,0.050192855,0.06447942
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10346.jpg,0.39715746,0.12139297,0.13876031,0.06840488,0.27428433
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10348.jpg,0.0007605797,0.00029383812,0.9261508,0.0654732,0.007321587
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10353.jpg,0.11276299,0.544066,0.2126704,0.09739193,0.0331087
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10345.jpg,2.1309419e-05,3.9387915e-06,0.00015193707,0.99981946,3.3878816e-06
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10364.jpg,0.9661782,0.0049636173,0.00091391016,0.0012236142,0.02672072
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10357.jpg,0.9870257,0.012540537,0.00012233718,0.00016554903,0.00014585066
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10356.jpg,0.98934865,0.009982123,5.970767e-05,7.1917566e-05,0.0005377041
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10359.jpg,0.97992766,0.00083243253,0.00028758636,3.1391595e-05,0.018920861
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10355.jpg,0.0011307099,0.0003210993,0.942231,0.018219072,0.038098104
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10372.jpg,0.012461867,0.035463274,0.2747835,0.60880417,0.06848724
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10368.jpg,0.04086604,0.062163398,0.22767137,0.10992409,0.5593751
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10367.jpg,0.00069900625,0.0025161812,0.020254599,0.00010209794,0.9764281
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10374.jpg,0.027614376,0.92894113,0.0072062444,0.029244296,0.0069939364
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10375.jpg,0.00645673,0.006294601,0.13740115,0.8244561,0.025391402
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10376.jpg,0.0004285777,0.0005958418,0.96479714,0.0014335123,0.032744948
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10373.jpg,0.003095352,0.0017946209,0.14007781,0.0008977835,0.8541343
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10381.jpg,0.09922085,0.87084955,0.010191424,0.0131667955,0.006571392
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10326.jpg,0.0015874162,0.00088330853,0.9521809,0.040005416,0.0053429804
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10385.jpg,0.7678078,0.059483383,0.0071844575,0.00090421864,0.16462013
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10386.jpg,0.0038980301,6.612358e-05,8.3268285e-05,2.3874492e-05,0.9959287
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10377.jpg,0.21245004,0.003940288,0.0008614029,0.00019329261,0.7825549
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10389.jpg,0.026759999,0.009138603,0.0113929445,0.0072457744,0.94546264
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10388.jpg,0.13031128,0.075307995,0.10281283,0.004915956,0.6866518
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10391.jpg,0.0017948002,0.006584089,0.0025773018,2.0790125e-05,0.989023
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10382.jpg,0.0047337795,0.0046418593,0.8593225,0.029947825,0.10135401
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10393.jpg,0.0032034393,0.002266997,0.0014269731,0.00012699442,0.9929757
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10392.jpg,0.9995043,0.00045651296,2.8861077e-06,3.2859764e-06,3.2967884e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10383.jpg,0.0362065,0.024512636,0.11965677,0.0008352783,0.81878877
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10395.jpg,0.16556428,0.7696673,0.02383511,0.009440522,0.0314928
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10404.jpg,0.985846,0.012804332,0.00046782393,0.00047418178,0.00040764947
